"order","family","sci_name","common_name","iucn_2024","status","mass_g","habitat","habitat_density","migration","trophic_level","trophic_niche","primary_lifestyle","range_size","lifespan","repro_age","clutches_per_year","kipps_distance","hand_wing_index","nest_type","majority_nesting_location","most_common_nesting_location","second_nesting_location","nest_category","any_tree_nest","ground_nest","shrub_nest","snag_nest","live_tree_nest","conifer_nest","deciduous_nest","majority_foraging_location","most_common_foraging_location","second_foraging_location","av_id","elton_id","d_id","elton_common_name","elton_sci_name","elton_syn","d_sci_name","for_hawking","for_foliage_gleaning","for_bark_gleaning","fstimb","diet_inv","diet_nect","diet_seed","for_strat_ground","for_strat_understory","for_strat_canopy","elevational_range","forest_use","primary_habitat","habitat_breadth","primary_diet","diet_breadth","eco_spec_index","old_growth"
"ANSERIFORMES"," Anatidae","Mergus serrator","Red-breasted Merganser","LC","",1015.2,"Wetland","open",3,"Carnivore","Aquatic predator","Aquatic",23632905.44,12,2.7,1,114.8,49.3,"scrape","ground","ground_nest",NA,"open",0,100,0,0,0,0,0,"water","water",NA,438,764,420,"Red-breasted Merganser","Mergus serrator",NA,NA,0,0,0,0,20,0,0,0,0,0,NA,0,"Wetland",4,"Fish",2,1.097,0
"ANSERIFORMES"," Anatidae","Oxyura jamaicensis","Ruddy Duck","LC","",608.2,"Wetland","open",1,"Omnivore","Aquatic predator","Aquatic",6731653.66,13,1.25,1.2,59.5,41.9,"scrape","ground","ground_nest",NA,"open",0,100,0,0,0,0,0,"water","water",NA,387,573,440,"Ruddy Duck","Oxyura jamaicensis",NA,NA,0,0,0,0,60,0,40,0,0,0,2200,0,"Wetland",2,"Invertebrate",2,1.398,0
"GALLIFORMES","Odontophoridae","Oreortyx pictus","Mountain Quail","LC","Introduced species",233,"Shrubland","semiopen",1,"Herbivore","Omnivore","Terrestrial",346065.66,3,1,1.5,41.4,31.6,"scrape","ground","ground_nest",NA,"open",0,100,0,0,0,0,0,"ground","ground","understory",152,463,460,"Mountain Quail","Oreortyx pictus",NA,NA,0,0,0,0,0,0,40,80,20,0,2300,2,"Shrub",3,"Herbivore",3,1.046,0
"GALLIFORMES","Odontophoridae","Callipepla californica","California Quail","LC","Introduced species",165.7,"Shrubland","semiopen",1,"Herbivore","Omnivore","Terrestrial",1087257.04,6.5,1,1.25,28.3,26.2,"scrape","ground","ground_nest",NA,"open",0,100,0,0,0,0,0,"ground","ground",NA,160,466,490,"California Quail","Callipepla californica",NA,NA,0,0,0,0,0,0,50,100,0,0,2590,3,"Shrub",5,"Seed",3,0.824,0
"GALLIFORMES","Phasianidae","Meleagris gallopavo","Wild Turkey","LC","Introduced species",5791.4,"Forest","semiopen",1,"Herbivore","Omnivore","Terrestrial",7259958.92,10,1,1,115,26,"scrape","ground","ground_nest",NA,"open",0,100,0,0,0,0,0,"ground","ground","understory",350,439,650,"Wild Turkey","Meleagris gallopavo",NA,NA,0,0,0,0,20,0,20,90,10,0,2200,1,"Forest",4,"Herbivore",4,0.796,0
"GALLIFORMES","Phasianidae","Bonasa umbellus","Ruffed Grouse","LC","",530.9,"Shrubland","dense",1,"Herbivore","Herbivore terrestrial","Generalist",8071254.33,8.5,1,1,69.8,38.3,"scrape","ground","ground_nest",NA,"open",0,100,0,0,0,0,0,"ground","ground","understory",352,434,550,"Ruffed Grouse","Bonasa umbellus",NA,NA,0,60,0,0,10,0,0,60,40,0,1000,2,"Shrub",2,"Plant",2,1.398,0
"GALLIFORMES","Phasianidae","Centrocercus urophasianus","Greater Sage-Grouse","NT","Extirpated Near-threatened",1902.5,"Shrubland","open",1,"Herbivore","Herbivore terrestrial","Terrestrial",1315889.14,10,1.25,1,115.6,38.7,"scrape","ground","ground_nest",NA,"open",0,100,0,0,0,0,0,"ground","ground",NA,367,435,560,"Greater Sage-grouse","Centrocercus urophasianus",NA,NA,0,20,0,0,10,0,0,100,0,0,NA,0,"Grassland",3,"Plant",3,1.046,0
"GALLIFORMES","Phasianidae","Dendragapus obscurus","Dusky Grouse","LC","",1047.3,"Forest","dense",1,"Herbivore","Herbivore terrestrial","Generalist",1526017.86,12,1,1,89.3,39.4,"scrape","ground","ground_nest",NA,"open",0,100,0,0,0,0,0,"ground","ground",NA,358,420,610,"Dusky Grouse","Dendragapus obscurus",NA,NA,0,40,0,0,0,0,0,100,0,0,730,1,"Forest",3,"Plant",3,1.046,1
"GALLIFORMES","Phasianidae","Dendragapus fuliginosus","Sooty Grouse","LC","",1047.3,"Forest","semiopen",1,"Herbivore","Herbivore terrestrial","Generalist",577232.09,12,1,1,88.8,39.9,"scrape","ground","ground_nest",NA,"open",0,100,0,0,0,0,0,"ground","ground",NA,359,19811,615,"Sooty Grouse","Dendragapus fuliginosus",NA,NA,0,40,0,0,0,0,0,100,0,0,2300,1,"Forest",1,"Plant",3,1.523,0
"GALLIFORMES","Phasianidae","Tympanuchus phasianellus","Sharp-tailed Grouse","LC","",882.4,"Grassland","open",1,"Herbivore","Herbivore terrestrial","Terrestrial",6080574.6,7.5,1,1,79.4,39.6,"scrape","ground","ground_nest",NA,"open",0,100,0,0,0,0,0,"ground","ground",NA,369,436,620,"Sharp-tailed Grouse","Tympanuchus phasianellus",NA,NA,0,10,0,0,10,0,10,100,0,0,NA,3,"Grassland",5,"Plant",4,0.699,0
"GALLIFORMES","Phasianidae","Lagopus leucura","White-tailed Ptarmigan","LC","",355,"Grassland","open",1,"Herbivore","Herbivore terrestrial","Terrestrial",1777806.95,13.5,1,1,71.7,40.4,"scrape","ground","ground_nest",NA,"open",0,100,0,0,0,0,0,"ground","ground",NA,357,427,600,"White-tailed Ptarmigan","Lagopus leucura",NA,NA,0,0,0,0,0,0,0,100,0,0,3446,0,"Grassland",2,"Plant",2,1.398,0
"GALLIFORMES","Phasianidae","Lagopus lagopus","Willow Ptarmigan","LC","",566.9,"Grassland","open",1,"Herbivore","Herbivore terrestrial","Terrestrial",24300173.65,8.5,1.25,1,75.7,39,"scrape","ground","ground_nest",NA,"open",0,100,0,0,0,0,0,"ground","ground",NA,355,423,580,"Willow Ptarmigan","Lagopus lagopus",NA,NA,0,40,0,0,0,0,0,100,0,0,1980,2,"Grassland",6,"Plant",4,0.62,0
"GALLIFORMES","Phasianidae","Lagopus muta","Rock Ptarmigan","LC","",535.3,"Grassland","open",1,"Herbivore","Herbivore terrestrial","Terrestrial",14996056.99,5,1,1,85.8,46.1,"scrape","ground","ground_nest",NA,"open",0,100,0,0,0,0,0,"ground","ground","understory",356,426,590,"Rock Ptarmigan","Lagopus muta",NA,NA,0,0,0,0,0,0,10,80,20,0,3934,0,"Grassland",2,"Plant",2,1.398,0
"GALLIFORMES","Phasianidae","Canachites canadensis","Spruce Grouse","LC","",473.7,"Forest","dense",1,"Herbivore","Herbivore terrestrial","Terrestrial",6032495.4,6.5,1.4,1,62.4,34.9,"scrape","ground","ground_nest",NA,"open",0,100,0,0,0,0,0,"ground","ground",NA,361,417,570,NA,"Dendragapus canadensis","Canachites canadensis","Dendragapus canadensis",0,50,0,0,0,0,0,100,0,0,3600,1,"Forest",2,"Plant",2,1.398,1
"GALLIFORMES","Phasianidae","Perdix perdix","Gray Partridge","LC","Introduced species",405.3,"Grassland","open",1,"Herbivore","Omnivore","Terrestrial",10032916.79,4.6,1,1,51,33.8,"scrape","ground","ground_nest",NA,"open",0,100,0,0,0,0,0,"ground","ground",NA,347,294,540,"Grey Partridge","Perdix perdix",NA,NA,0,0,0,0,30,0,30,100,0,0,2600,0,"Grassland",4,"Seed",3,0.921,0
"GALLIFORMES","Phasianidae","Phasianus colchicus","Ring-necked Pheasant","LC","Introduced species",1120.3,"Human Modified","semiopen",1,"Herbivore","Omnivore","Terrestrial",7426719.32,11,1,1,61.3,25.8,"scrape","ground","ground_nest",NA,"open",0,100,0,0,0,0,0,"ground","ground",NA,329,393,530,"Common Pheasant","Phasianus colchicus",NA,NA,0,0,0,0,10,0,30,100,0,0,3500,0,"Artificial",4,"Herbivore",4,0.796,0
"GALLIFORMES","Phasianidae","Phasianus versicolor","Green Pheasant","LC","Extirpated",918.8,"Human Modified","semiopen",1,"Herbivore","Omnivore","Terrestrial",289610.19,NA,NA,NA,58.6,26.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ground","ground",NA,330,19052,NA,"Green Pheasant",NA,NA,NA,NA,NA,NA,NA,0,0,40,100,0,0,1000,0,"Artificial",4,"Herbivore",4,0.796,0
"GALLIFORMES","Phasianidae","Lophura nycthemera","Silver Pheasant","LC","Introduced species",1230,"Forest","dense",1,"Herbivore","Omnivore","Terrestrial",1072525.93,NA,NA,NA,49.5,19.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ground","ground",NA,337,370,NA,"Silver Pheasant",NA,NA,NA,NA,NA,NA,NA,30,0,40,100,0,0,NA,1,"Forest",2,"Omnivore",3,1.222,0
"GALLIFORMES","Phasianidae","Alectoris chukar","Chukar","LC","Introduced species",502.1,"Shrubland","open",1,"Herbivore","Granivore","Terrestrial",10343343.08,6.5,1,1,44.9,29,"scrape","ground","ground_nest",NA,"open",0,100,0,0,0,0,0,"ground","ground",NA,246,241,520,"Chukar","Alectoris chukar",NA,NA,0,0,0,0,20,0,10,100,0,0,3000,4,"Shrub",5,"Herbivore",4,0.699,0
"COLUMBIFORMES"," Columbidae","Columba livia","Rock Pigeon","LC","Introduced species",354.2,"Human Modified","open",1,"Herbivore","Granivore","Terrestrial",17464191.46,6,1,6.5,98.8,45.1,"saucer","human.structure","human.structure_nest","cliff_nest","built.structure",0,0,0,0,0,0,0,"ground","ground","understory",586,3315,740,"Rock Pigeon","Columba livia",NA,NA,0,0,0,0,10,0,60,80,20,0,3000,0,"Rocky",3,"Seed",2,1.222,0
"COLUMBIFORMES"," Columbidae","Patagioenas fasciata","Band-tailed Pigeon","LC","",366.3,"Forest","semiopen",1,"Herbivore","Granivore","Terrestrial",2624630.54,18,1,2,74.7,36.2,"platform","tree","any_tree_nest","live_tree_nest","platform",80,0,20,10,70,40,30,NA,"understory","canopy",671,3355,770,"Band-tailed Pigeon","Patagioenas fasciata",NA,NA,0,40,0,0,0,0,70,0,50,50,3500,1,"Forest",4,"Seed",3,0.921,0
"COLUMBIFORMES"," Columbidae","Streptopelia orientalis","Oriental Turtle-Dove","LC","Rare/Accidental",232.9,"Woodland","open",3,"Herbivore","Omnivore","Terrestrial",16926350.97,NA,NA,NA,57.2,32.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ground","ground",NA,625,3383,NA,"Oriental Turtle-dove",NA,NA,NA,NA,NA,NA,NA,0,0,40,100,0,0,4000,2,"Woodland",3,"Seed",2,1.222,0
"COLUMBIFORMES"," Columbidae","Streptopelia decaocto","Eurasian Collared-Dove","LC","Introduced species",149,"Human Modified","open",1,"Herbivore","Omnivore","Terrestrial",19265912.02,13,1,4.5,60.9,35.4,"platform","tree","live_tree_nest","any_tree_nest","platform",95,0,0,0,95,45,50,"ground","ground","understory",628,3391,780,"Eurasian Collared-dove","Streptopelia decaocto",NA,NA,0,10,0,0,10,0,40,80,10,10,2400,0,"Plains",5,"Seed",2,1,0
"COLUMBIFORMES"," Columbidae","Zenaida asiatica","White-winged Dove","LC","Rare/Accidental",153,"Shrubland","semiopen",1,"Herbivore","Granivore","Generalist",2959489.41,21,1,1.25,57,35.2,"saucer","tree","live_tree_nest","any_tree_nest","built.structure",90,0,10,0,90,40,50,"ground","ground","understory",712,3443,830,"White-winged Dove","Zenaida asiatica",NA,NA,0,40,0,0,0,0,60,60,30,10,2592,4,"Shrub",6,"Seed",2,0.921,0
"COLUMBIFORMES"," Columbidae","Zenaida macroura","Mourning Dove","LC","",118.9,"Human Modified","open",1,"Herbivore","Granivore","Terrestrial",11131808.01,19,1,3.5,53.1,36.6,"saucer","tree","any_tree_nest","live_tree_nest","built.structure",70,5,5,10,60,30,30,"ground","ground","understory",717,3439,840,"Mourning Dove","Zenaida macroura",NA,NA,0,0,0,0,0,0,90,60,40,0,2500,0,"Savanna",5,"Seed",1,1.301,0
"CUCULIFORMES"," Cuculidae","Coccyzus americanus","Yellow-billed Cuckoo","LC","Rare/Accidental",64,"Forest","dense",3,"Carnivore","Invertivore","Insessorial",5270361.03,5,1,1.5,62.4,43,"platform","tree","live_tree_nest","any_tree_nest","platform",70,0,30,0,70,0,70,"canopy","canopy",NA,1653,1858,880,"Yellow-billed Cuckoo","Coccyzus americanus",NA,NA,20,60,0,0,60,0,0,0,0,100,2500,4,"Woodland",4,"Invertebrate",3,0.921,0
"CUCULIFORMES"," Cuculidae","Coccyzus erythropthalmus","Black-billed Cuckoo","LC","Rare/Accidental",50.9,"Forest","dense",3,"Carnivore","Invertivore","Insessorial",4944717.14,5,1,1.3,55.3,40.8,"platform","tree","any_tree_nest","live_tree_nest","platform",80,0,20,20,60,0,60,NA,"canopy","ground",1658,1857,900,"Black-billed Cuckoo","Coccyzus erythropthalmus",NA,NA,0,100,0,0,60,0,0,30,30,40,2400,1,"Forest",5,"Invertebrate",1,1.301,0
"CUCULIFORMES"," Cuculidae","Cuculus canorus","Common Cuckoo","LC","Rare/Accidental",111.4,"Forest","semiopen",3,"Carnivore","Invertivore","Insessorial",37338142.79,NA,NA,NA,84.6,43.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"canopy","canopy","ground",1717,1747,NA,"Common Cuckoo",NA,NA,NA,NA,NA,NA,NA,90,0,0,20,20,60,3800,1,"Forest",5,"Invertebrate",1,1.301,0
"CAPRIMULGIFORMES"," Caprimulgidae","Chordeiles acutipennis","Lesser Nighthawk","LC","Rare/Accidental",48.4,"Shrubland","semiopen",2,"Carnivore","Invertivore","Aerial",10568175.91,2,1,1,92.5,55.1,"no","ground","ground_nest",NA,"open",0,100,0,0,0,0,0,"canopy","canopy","understory",1007,3214,920,"Lesser Nighthawk","Chordeiles acutipennis",NA,NA,0,0,0,0,100,0,0,0,20,70,2500,0,"Shrub",6,"Invertebrate",1,1.222,0
"CAPRIMULGIFORMES"," Caprimulgidae","Chordeiles minor","Common Nighthawk","LC","",79.3,"Grassland","open",3,"Carnivore","Invertivore","Aerial",13037233.58,9,1,1,118.7,60.7,"no","ground","ground_nest",NA,"open",0,100,0,0,0,0,0,"aerial","aerial","understory",1005,3215,930,"Common Nighthawk","Chordeiles minor",NA,NA,0,0,0,0,100,0,0,0,10,0,1250,5,"Grassland",7,"Invertebrate",1,1.155,0
"CAPRIMULGIFORMES"," Caprimulgidae","Phalaenoptilus nuttallii","Common Poorwill","LC","",48.3,"Shrubland","open",2,"Carnivore","Invertivore","Generalist",4384334.96,2,1,1,62.2,42.8,"no","ground","ground_nest",NA,"open",0,100,0,0,0,0,0,NA,"canopy","understory",1039,3221,960,"Common Poorwill","Phalaenoptilus nuttallii",NA,NA,0,0,0,0,100,0,0,10,20,50,1600,6,"Shrub",6,"Invertebrate",1,1.222,0
"CAPRIMULGIFORMES"," Caprimulgidae","Antrostomus vociferus","Eastern Whip-poor-will","NT","Rare/Accidental Near-threatened",53.3,"Forest","dense",3,"Carnivore","Invertivore","Generalist",3403564.97,14,1,1.6,72.3,46.1,"no","ground","ground_nest",NA,"open",0,100,0,0,0,0,0,NA,"canopy","ground",1040,3235,990,"Whip-poor-will","Caprimulgus vociferus",NA,"Caprimulgus vociferus",0,0,0,0,100,0,0,20,20,50,1220,2,"Woodland",4,"Invertebrate",1,1.398,0
"APODIFORMES"," Apodidae","Cypseloides niger","Black Swift","VU","Vulnerable",39.7,"Forest","dense",2,"Carnivore","Invertivore","Aerial",1303249.37,15,1,1,105.2,73,"crevice","cliff","cliff_nest",NA,"crevice",0,0,0,0,0,0,0,"aerial","aerial",NA,1108,2330,1010,"American Black Swift","Cypseloides niger",NA,NA,0,0,0,0,100,0,0,0,0,0,3560,0,"Rocky",3,"Invertebrate",1,1.523,0
"APODIFORMES"," Apodidae","Chaetura pelagica","Chimney Swift","VU","Rare/Accidental Vulnerable",23.6,"Human Modified","dense",3,"Carnivore","Invertivore","Aerial",5841319.17,15,1,1,86.8,70.3,"crevice","human.structure","human.structure_nest","snag_nest","crevice",10,0,0,10,0,0,0,"aerial","aerial","canopy",1136,2399,1020,"Chimney Swift","Chaetura pelagica",NA,NA,0,0,0,0,100,0,0,0,0,40,3200,3,"Artificial",5,"Invertebrate",1,1.301,0
"APODIFORMES"," Apodidae","Chaetura vauxi","Vaux's Swift","LC","",17.1,"Forest","dense",3,"Carnivore","Invertivore","Aerial",2280008.55,7,1,1,77.1,69.2,"crevice","snag","any_tree_nest","snag_nest","crevice",90,0,0,70,20,10,10,"aerial","aerial",NA,1134,2400,1030,"Vaux's Swift","Chaetura vauxi",NA,NA,0,0,0,0,100,0,0,0,0,0,2000,1,"Forest",1,"Invertebrate",1,2,1
"APODIFORMES"," Apodidae","Apus nipalensis","House Swift","LC","Uncertain origin",29.8,"Human Modified","dense",3,"Carnivore","Invertivore","Aerial",5768014.18,NA,NA,NA,89,67.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"aerial","aerial","canopy",1190,2434,NA,"House Swift",NA,NA,NA,NA,NA,NA,NA,100,0,0,0,0,10,2100,2,"Artificial",2,"Invertebrate",1,1.699,0
"APODIFORMES"," Apodidae","Aeronautes saxatalis","White-throated Swift","LC","",32.1,"Rock","dense",1,"Carnivore","Invertivore","Aerial",4096268.29,15,1,1,98.2,69.8,"crevice","cliff","cliff_nest","human.structure_nest","crevice",0,0,0,0,0,0,0,"aerial","aerial","ground",1172,2408,1040,"White-throated Swift","Aeronautes saxatalis",NA,NA,0,0,0,0,100,0,0,10,0,0,3424,0,"Rocky",8,"Invertebrate",1,1.097,0
"APODIFORMES"," Trochilidae","Colibri thalassinus","Mexican Violetear","LC","Rare/Accidental",5.9,"Forest","semiopen",1,"Herbivore","Nectarivore","Aerial",788433.25,NA,NA,NA,38,61.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"understory","understory","canopy",1253,2516,NA,"Green Violet-ear",NA,NA,NA,NA,NA,NA,NA,10,90,0,0,60,40,2000,3,"Shrub",4,"Nectar",2,1.097,0
"APODIFORMES"," Trochilidae","Eugenes fulgens","Rivoli's Hummingbird","LC","Rare/Accidental",8,"Forest","dense",2,"Herbivore","Nectarivore","Aerial",854518.72,10,1,1.5,44,65.3,"cup","tree","live_tree_nest","any_tree_nest","built.structure",70,0,30,0,70,0,70,"understory","understory","canopy",1518,2679,1050,"Magnificent Hummingbird","Eugenes fulgens",NA,NA,0,0,0,0,10,90,0,0,60,30,2100,1,"Forest",2,"Nectar",2,1.398,0
"APODIFORMES"," Trochilidae","Archilochus colubris","Ruby-throated Hummingbird","LC","Rare/Accidental",3.1,"Woodland","semiopen",3,"Omnivore","Nectarivore","Generalist",4936988.47,8,1,2,27.6,65,"cup","tree","live_tree_nest","any_tree_nest","built.structure",70,0,30,0,70,0,70,NA,"understory","canopy",1560,2791,1080,"Ruby-throated Hummingbird","Archilochus colubris",NA,NA,30,0,0,0,40,60,0,0,40,40,3000,2,"Woodland",3,"Nectar",2,1.222,0
"APODIFORMES"," Trochilidae","Archilochus alexandri","Black-chinned Hummingbird","LC","",3.4,"Forest","semiopen",3,"Herbivore","Nectarivore","Aerial",2369566.67,7,1,2,27.4,64.4,"cup",NA,"shrub_nest","live_tree_nest","built.structure",50,0,50,0,50,0,50,NA,"understory","canopy",1559,2792,1090,"Black-chinned Hummingbird","Archilochus alexandri",NA,NA,5,0,0,0,10,90,0,0,50,40,2500,2,"Woodland",4,"Nectar",2,1.097,0
"APODIFORMES"," Trochilidae","Calypte anna","Anna's Hummingbird","LC","",4.2,"Woodland","semiopen",2,"Herbivore","Nectarivore","Aerial",493015.73,8,1,2,32.1,65.6,"cup","tree","live_tree_nest","any_tree_nest","built.structure",70,0,20,0,70,5,65,"canopy","canopy","understory",1557,2793,1100,"Anna's Hummingbird","Calypte anna",NA,NA,10,0,0,0,10,90,0,0,20,80,1500,0,"Woodland",5,"Nectar",2,1,0
"APODIFORMES"," Trochilidae","Calypte costae","Costa's Hummingbird","LC","Rare/Accidental",3.1,"Shrubland","semiopen",3,"Herbivore","Nectarivore","Aerial",563636,7,1,1.1,29,65.7,"cup",NA,"shrub_nest","live_tree_nest","built.structure",40,0,40,0,40,0,40,"understory","understory","canopy",1558,2794,1110,"Costa's Hummingbird","Calypte costae",NA,NA,0,10,0,0,10,90,0,0,70,30,1820,0,"Desert",7,"Nectar",2,0.854,0
"APODIFORMES"," Trochilidae","Selasphorus calliope","Calliope Hummingbird","LC","",2.6,"Shrubland","semiopen",3,"Herbivore","Nectarivore","Aerial",1203358.97,6,1,1.25,26.9,64.3,"cup","tree","any_tree_nest","live_tree_nest","built.structure",80,0,20,20,60,10,50,"understory","understory","canopy",1562,2799,1150,NA,"Stellula calliope","Selasphorus calliope","Stellula calliope",20,0,0,0,10,90,0,0,80,20,2200,0,"Shrub",2,"Nectar",2,1.398,0
"APODIFORMES"," Trochilidae","Selasphorus rufus","Rufous Hummingbird","NT","Near-threatened",3.5,"Forest","semiopen",1,"Herbivore","Nectarivore","Aerial",1526769.21,8,1,1.25,28.2,67,"cup","shrub","shrub_nest","live_tree_nest","built.structure",40,0,60,0,40,20,20,"understory","understory","canopy",1563,2813,1130,"Rufous Hummingbird","Selasphorus rufus",NA,NA,15,15,0,0,10,90,0,0,60,40,3000,1,"Forest",2,"Nectar",2,1.398,0
"APODIFORMES"," Trochilidae","Selasphorus platycercus","Broad-tailed Hummingbird","LC","Rare/Accidental",3.5,"Forest","semiopen",1,"Herbivore","Nectarivore","Aerial",696942.12,7,1,1.5,31.4,65.2,"cup","tree","live_tree_nest","any_tree_nest","built.structure",60,0,35,0,60,30,30,"understory","understory","canopy",1561,2812,1120,"Broad-tailed Hummingbird","Selasphorus platycercus",NA,NA,0,20,0,0,10,90,0,0,80,20,1650,2,"Woodland",5,"Nectar",2,1,0
"APODIFORMES"," Trochilidae","Basilinna xantusii","Xantus's Hummingbird","LC","Rare/Accidental",3.4,"Shrubland","semiopen",1,"Herbivore","Nectarivore","Aerial",41923.51,NA,NA,NA,32.6,64.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"canopy","canopy","understory",1514,2591,NA,NA,NA,NA,"Hylocharis xantusii",NA,NA,NA,NA,10,90,0,0,40,60,1500,2,"Shrub",3,"Nectar",2,1.222,0
"GRUIFORMES"," Rallidae","Rallus limicola","Virginia Rail","LC","",84.1,"Wetland","dense",3,"Carnivore","Aquatic predator","Terrestrial",5650094.92,14,1,1.5,26.8,26.5,"saucer","ground","ground_nest",NA,"built.structure",0,100,0,0,0,0,0,NA,"ground","water",1773,3850,1230,"Virginia Rail","Rallus limicola",NA,NA,0,0,0,0,20,0,20,50,0,0,2370,0,"Wetland",4,"Invertebrate",4,0.796,0
"GRUIFORMES"," Rallidae","Porzana carolina","Sora","LC","",74.8,"Wetland","dense",3,"Omnivore","Omnivore","Terrestrial",9780642.26,14,1,1.5,34.8,33.4,"saucer","ground","ground_nest",NA,"built.structure",0,100,0,0,0,0,0,NA,"ground","water",1834,3890,1240,"Sora","Porzana carolina",NA,NA,0,0,0,0,40,0,30,40,20,0,4080,0,"Wetland",3,"Seed",2,1.222,0
"GRUIFORMES"," Rallidae","Gallinula galeata","Common Gallinule","LC","Rare/Accidental",339.6,"Wetland","open",1,"Omnivore","Omnivore","Terrestrial",13770097.15,10,1,1.25,57.9,32.4,"platform","float","float_nest","ground_nest","platform",0,30,10,0,0,0,0,"ground","ground","understory",1876,3931,1250,"Common Moorhen","Gallinula chloropus",NA,"Gallinula chloropus",0,10,0,0,20,0,20,60,20,0,4000,0,"Wetland",2,"Herbivore",4,1.097,0
"GRUIFORMES"," Rallidae","Fulica americana","American Coot","LC","",636.7,"Wetland","open",2,"Herbivore","Herbivore aquatic","Aquatic",10934633.24,22,1,1.25,65.8,36.3,"platform","float","float_nest",NA,"platform",0,0,0,0,0,0,0,"water","water",NA,1887,3942,1260,"American Coot","Fulica americana",NA,NA,0,20,0,0,20,0,40,0,0,0,2500,0,"Wetland",3,"Plant",3,1.046,0
"GRUIFORMES"," Rallidae","Coturnicops noveboracensis","Yellow Rail","LC","",60.9,"Wetland","semiopen",3,"Carnivore","Omnivore","Terrestrial",3674188.27,14,1,1,22.4,26,"saucer","ground","ground_nest",NA,"built.structure",0,100,0,0,0,0,0,NA,"ground","understory",1748,3797,1290,"Yellow Rail","Coturnicops noveboracensis",NA,NA,0,0,0,0,70,0,30,40,30,0,2500,0,"Wetland",3,"Invertebrate",2,1.222,0
"GRUIFORMES"," Gruidae","Anthropoides virgo","Demoiselle Crane","LC","Uncertain origin",2417,"Grassland","open",3,"Omnivore","Omnivore","Terrestrial",8896222.51,NA,NA,NA,214.8,45.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ground","ground","water",1910,3742,NA,NA,NA,NA,"Grus virgo",NA,NA,NA,NA,10,0,60,80,0,0,3000,0,"Savanna",7,"Omnivore",4,0.553,0
"GRUIFORMES"," Gruidae","Antigone canadensis","Sandhill Crane","LC","",4296.2,"Wetland","open",3,"Omnivore","Omnivore","Terrestrial",8593771.09,20,2.5,2,210,43.8,"saucer","ground","ground_nest",NA,"built.structure",0,100,0,0,0,0,0,NA,"ground","water",1904,3741,1320,NA,"Grus canadensis","Antigone canadensis","Grus canadensis",0,0,0,0,20,0,10,50,0,0,1500,0,"Wetland",3,"Omnivore",4,0.921,0
"GRUIFORMES"," Gruidae","Grus grus","Common Crane","LC","Rare/Accidental",5500,"Wetland","open",3,"Herbivore","Omnivore","Terrestrial",15456101.32,NA,NA,NA,225.5,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ground","water",1913,3745,NA,"Common Crane",NA,NA,NA,NA,NA,NA,NA,10,0,20,50,0,0,1000,0,"Wetland",3,"Omnivore",5,0.824,0
"GRUIFORMES"," Gruidae","Grus americana","Whooping Crane","EN","Rare/Accidental Endangered",5826,"Wetland","open",3,"Carnivore","Omnivore","Terrestrial",6122.49,22,4,1,258.8,42.7,"saucer","ground","ground_nest",NA,"built.structure",0,100,0,0,0,0,0,NA,"ground","water",1912,3747,1330,"Whooping Crane","Grus americana",NA,NA,0,0,0,0,20,0,10,50,0,0,500,2,"Wetland",3,"Omnivore",6,0.745,0
"CHARADRIIFORMES"," Recurvirostridae","Recurvirostra americana","American Avocet","LC","",304.5,"Wetland","open",2,"Carnivore","Aquatic predator","Terrestrial",2524844.1,15,1.9,1,104.4,47.8,"scrape","ground","ground_nest",NA,"open",0,100,0,0,0,0,0,NA,"ground","water",2354,4224,1350,"American Avocet","Recurvirostra americana",NA,NA,0,0,0,0,80,0,20,50,0,0,2500,0,"Wetland",2,"Invertebrate",1,1.699,0
"CHARADRIIFORMES"," Haematopodidae","Haematopus bachmani","Black Oystercatcher","","",724,"Coastal","open",1,"Carnivore","Aquatic predator","Terrestrial",593669.97,16,5,1,104.5,41.5,"scrape","ground","ground_nest",NA,"open",0,100,0,0,0,0,0,"ground","ground",NA,2341,4199,1370,"Black Oystercatcher","Haematopus bachmani","Haematopus ater",NA,0,0,0,0,90,0,0,100,0,0,0,0,"Coastal",3,"Invertebrate",1,1.523,0
"CHARADRIIFORMES"," Charadriidae","Pluvialis squatarola","Black-bellied Plover","VU","Vulnerable",250,"Grassland","open",3,"Carnivore","Aquatic predator","Terrestrial",3963258.28,13,2.5,1,110,60.1,"scrape","ground","ground_nest",NA,"open",0,100,0,0,0,0,0,"ground","ground",NA,2359,4234,1380,"Grey Plover","Pluvialis squatarola",NA,NA,0,0,0,0,70,0,10,100,0,0,3700,0,"Grassland",4,"Invertebrate",3,0.921,0
