SortID,Order,Family,Species common name,Species scientific name,PhyloName,phylo-duplicate-flag,phylo-fidelity,Str-None,Str-Scrape,Str-Clearing,Str-Ring,Str-Excavation,Str-CavityMod,Str-ExWNest,Str-Mound,Str-Platform,Str-Cup,Str-Dome,Str-DomeAndTube,Loc-Artificial,Loc-EarthHole,Loc-Ground,Loc-Rocks,Loc-TreeHole,Loc-Veg,Loc-Water,Body mass (log),HWI,Latitude,AnnualTemp,TempRange,AnnualPrecip,PrecipRange
7670,PASSERIFORMES,Hirundinidae,Rufous-chested Swallow,Cecropis semirufa,Hirundo semirufa,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,1,1,u,1,1,0,0,1.478566496,49.91715198,-3.37,23.75867073,18.56478635,1271.337684,222.3030971
7671,PASSERIFORMES,Hirundinidae,Mosque Swallow,Cecropis senegalensis,Hirundo senegalensis,0,NA,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1.656577291,54.78573692,-0.57,24.22867753,18.93811397,1123.340212,208.204051
7672,PASSERIFORMES,Hirundinidae,Greater Striped Swallow,Cecropis cucullata,Hirundo cucullata,0,NA,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1.432969291,51.28627752,-26.39,17.88849133,25.28406185,574.3010809,95.04336867
7673,PASSERIFORMES,Hirundinidae,Red-rumped Swallow,Cecropis daurica,Hirundo daurica,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1.346352974,52.54321181,32.14,12.74632668,34.26995561,788.5532781,155.8999944
7674,PASSERIFORMES,Hirundinidae,Sri Lanka Swallow,Cecropis hyperythra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.55755315,NA,NA,NA,NA,NA
7675,PASSERIFORMES,Hirundinidae,Black-and-rufous Swallow,Hirundo nigrorufa,Hirundo nigrorufa,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,u,0,1,u,0,0,0,1.152288344,51.76345303,-10.91,21.11294681,21.43383298,1238.138,233.6245568
7676,PASSERIFORMES,Hirundinidae,Blue Swallow,Hirundo atrocaerulea,Hirundo atrocaerulea,0,NA,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,u,0,0,0,1.139879086,51.48103783,-16.84,20.47953385,19.71137231,1014.149723,205.417716
7677,PASSERIFORMES,Hirundinidae,House Swallow,Hirundo javanica,Hirundo domicola,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7678,PASSERIFORMES,Hirundinidae,Tahiti Swallow,Hirundo tahitica,Hirundo tahitica,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1.250420002,54.41092802,-0.1,25.68853068,10.76685052,2551.467851,253.9527898
7679,PASSERIFORMES,Hirundinidae,Welcome Swallow,Hirundo neoxena,Hirundo neoxena,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1.167317335,51.71172489,-28.57,19.60389559,25.91249827,620.7308763,78.21917831
7680,PASSERIFORMES,Hirundinidae,White-throated Swallow,Hirundo albigularis,Hirundo albigularis,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1.338456494,53.48832714,-23.86,19.82546474,25.06875513,642.4072628,120.9925681
7681,PASSERIFORMES,Hirundinidae,Wire-tailed Swallow,Hirundo smithii,Hirundo smithii,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1.093421685,58.04260015,7.29,23.49020383,22.18316226,1072.813913,238.074683
7682,PASSERIFORMES,Hirundinidae,White-bibbed Swallow,Hirundo nigrita,Hirundo nigrita,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1.26245109,54.94299194,0.23,24.62449666,13.27559594,1781.605079,246.415385
7683,PASSERIFORMES,Hirundinidae,Barn Swallow,Hirundo rustica,Hirundo rustica,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1.253095586,51.1705325,45.01,6.187457175,39.13883693,618.7415854,77.7818177
7684,PASSERIFORMES,Hirundinidae,Angola Swallow,Hirundo angolensis,Hirundo angolensis,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1.250420002,54.73828966,-6.41,22.34736835,16.93224411,1166.602966,202.1034835
7685,PASSERIFORMES,Hirundinidae,Red-chested Swallow,Hirundo lucida,Hirundo lucida,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1.112605002,54.14510577,9.59,25.81417257,19.58993551,1207.880617,246.0768543
7686,PASSERIFORMES,Hirundinidae,Ethiopian Swallow,Hirundo aethiopica,Hirundo aethiopica,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1.123851641,55.18651259,9.12,26.05289517,20.27709124,764.8040274,173.4302644
7687,PASSERIFORMES,Hirundinidae,Pied-winged Swallow,Hirundo leucosoma,Hirundo leucosoma,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1.245512668,56.2976159,9.32,26.64008831,17.43541994,1256.157071,259.2268642
7688,PASSERIFORMES,Hirundinidae,White-tailed Swallow,Hirundo megaensis,Hirundo megaensis,0,NA,0,0,0,0,0,0,u,0,0,1,0,0,1,u,0,0,u,0,0,1.041392685,53.57294898,4.5,22.02971111,17.96157778,585.1112222,140.6981111
7689,PASSERIFORMES,Hirundinidae,Pearl-breasted Swallow,Hirundo dimidiata,Hirundo dimidiata,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,1,u,u,0,0,0,1.08278537,50.00582101,-19.07,20.29179152,25.15491541,748.9579249,154.3805095
7690,PASSERIFORMES,Hirundinidae,Eurasian Crag Martin,Ptyonoprogne rupestris,Hirundo rupestris,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1.309630167,56.18947482,38.32,8.938020006,36.16065536,545.906826,92.41561538
7691,PASSERIFORMES,Hirundinidae,Pale Rock Martin,Ptyonoprogne obsoleta,Hirundo obsoleta,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.008600172,56.36209295,29.01,21.82532155,36.93554466,171.208566,44.94712886
7692,PASSERIFORMES,Hirundinidae,Red-throated Rock Martin,Ptyonoprogne rufigula,Hirundo fuligula,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7693,PASSERIFORMES,Hirundinidae,Large Rock Martin,Ptyonoprogne fuligula,Hirundo fuligula,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1.324282455,53.51140724,7.73,22.98092158,25.98382415,488.3529341,101.2697362
7694,PASSERIFORMES,Hirundinidae,Dusky Crag Martin,Ptyonoprogne concolor,Hirundo concolor,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1.112605002,55.68297006,20.8,24.03399595,23.46399595,1500.453554,381.7883418
7695,PASSERIFORMES,Hirundinidae,Banded Martin,Neophedina cincta,Riparia cincta,0,NA,u,0,0,0,1,u,0,0,0,0,0,0,0,1,0,0,0,0,0,1.369586891,50.0223355,-12.79,21.06474616,21.52593953,922.4951573,170.0265742
7696,PASSERIFORMES,Hirundinidae,Mascarene Martin,Phedina borbonica,Phedina borbonica,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1.345961542,51.46961607,-18.63,23.45086122,17.64645408,1406.556531,290.0246769
7697,PASSERIFORMES,Hirundinidae,Brazza's Martin,Phedinopsis brazzae,Phedina brazzae,0,NA,u,0,0,0,u,u,0,0,0,0,0,0,0,1,0,0,0,0,0,1.113943352,47.21097498,-5.71,23.99281639,14.65341639,1567.357049,221.7151783
7698,PASSERIFORMES,Hirundinidae,African Plain Martin,Riparia paludicola,Riparia paludicola,1,1,1,0,0,0,1,u,0,0,0,0,0,0,1,1,0,0,0,0,0,1.130333768,48.52025423,3.96,22.50194759,23.62250427,1040.82474,226.5687494
7699,PASSERIFORMES,Hirundinidae,Madagascar Plain Martin,Riparia cowani,Riparia paludicola,1,0,0,0,0,0,0,0,u,0,u,0,0,0,0,1,0,0,0,0,0,1.130333768,48.52025423,3.96,22.50194759,23.62250427,1040.82474,226.5687494
7700,PASSERIFORMES,Hirundinidae,Asian Plain Martin,Riparia chinensis,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,NA,48.01383862,NA,NA,NA,NA,NA
7701,PASSERIFORMES,Hirundinidae,Congo Sand Martin,Riparia congica,Riparia congica,0,NA,0,0,0,0,u,0,u,0,0,0,0,0,0,1,0,0,0,0,0,1.217483944,48.30029435,-2.54,24.94932143,12.54986893,1511.29175,193.1206243
7702,PASSERIFORMES,Hirundinidae,Collared Sand Martin,Riparia riparia,Riparia riparia,0,NA,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1.103119254,48.76621436,49.53,2.849858311,42.06680083,550.9545367,67.91610307
7703,PASSERIFORMES,Hirundinidae,Pale Sand Martin,Riparia diluta,NA,NA,NA,NA,NA,NA,NA,NA,NA,u,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,NA,53.2760924,NA,NA,NA,NA,NA
7704,PASSERIFORMES,Hirundinidae,Tree Swallow,Tachycineta bicolor,Tachycineta bicolor,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1.326335861,54.34045018,50.51,2.193877348,42.01751144,698.5505661,63.70668541
7705,PASSERIFORMES,Hirundinidae,Violet-green Swallow,Tachycineta thalassina,Tachycineta thalassina,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,u,NA,NA,1,1,0,1,1,0,0,1.150449409,52.84233302,43.16,7.854370943,35.56069987,578.9199114,79.93636695
7706,PASSERIFORMES,Hirundinidae,Golden Swallow,Tachycineta euchrysea,Tachycineta euchrysea,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,0,0,1.230704314,55.55213362,18.6,24.104675,14.02274167,1550.98,188.5732833
7707,PASSERIFORMES,Hirundinidae,Bahama Swallow,Tachycineta cyaneoviridis,Tachycineta cyaneoviridis,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,1.243038049,55.88378598,25.64,24.64051,15.01296,1229.24,149.94964
7708,PASSERIFORMES,Hirundinidae,Tumbes Swallow,Tachycineta stolzmanni,Tachycineta stolzmanni,0,NA,0,0,0,0,0,0,0,0,u,1,0,0,1,0,0,0,1,0,0,1.053078443,52.70212766,NA,21.43812,16.10269333,227.3210533,61.8308074
7709,PASSERIFORMES,Hirundinidae,Mangrove Swallow,Tachycineta albilinea,Tachycineta albilinea,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,0,0,1.222716471,52.1270025,-5.78,21.43812,16.10269333,227.3210533,61.8308074
7710,PASSERIFORMES,Hirundinidae,White-winged Swallow,Tachycineta albiventer,Tachycineta albiventer,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,0,0,1.247973266,49.97408938,-7.25,24.75894661,14.66595107,1860.115695,238.7609945
7711,PASSERIFORMES,Hirundinidae,White-rumped Swallow,Tachycineta leucorrhoa,Tachycineta leucorrhoa,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,1.184691431,51.02724935,-22.89,21.42906419,21.06163878,1284.099203,168.3006747
7712,PASSERIFORMES,Hirundinidae,Chilean Swallow,Tachycineta meyeni,Tachycineta meyeni,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,1.173186268,52.85148989,-44.11,8.566600061,20.00761212,981.0982582,76.94302244
7713,PASSERIFORMES,Hirundinidae,Brown-chested Martin,Progne tapera,Progne tapera,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,0,0,1.505149978,48.04804137,-13.63,22.74757193,17.70903442,1478.143687,191.0069821
7714,PASSERIFORMES,Hirundinidae,Peruvian Martin,Progne murphyi,Progne murphyi,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,0,0,1.616685521,55.67700258,NA,18.557728,16.83914667,151.9275198,43.248372
7715,PASSERIFORMES,Hirundinidae,Galapagos Martin,Progne modesta,Progne modesta,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,0,0,1.623042434,53.36242976,-28.63,16.01907864,25.34360219,417.781236,62.91664711
7716,PASSERIFORMES,Hirundinidae,Purple Martin,Progne subis,Progne subis,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,u,NA,NA,1,0,0,1,1,0,0,1.730701544,51.29183369,38.36,11.69231865,36.76608575,842.5527679,76.73301293
7717,PASSERIFORMES,Hirundinidae,Caribbean Martin,Progne dominicensis,Progne dominicensis,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,0,0,1.597695186,56.19443712,17.43,25.334482,11.8271372,1501.72272,152.846652
7718,PASSERIFORMES,Hirundinidae,Cuban Martin,Progne cryptoleuca,Progne cryptoleuca,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,0,0,1.662757832,55.55481678,21.51,25.24450968,15.3648,1259.426129,168.8067355
7719,PASSERIFORMES,Hirundinidae,Sinaloa Martin,Progne sinaloae,Progne sinaloae,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,u,0,0,1.629409599,54.33069506,23.9,19.3964,26.27158511,842.7645745,205.9949894
7720,PASSERIFORMES,Hirundinidae,Grey-breasted Martin,Progne chalybea,Progne chalybea,0,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1.632457292,57.94422314,-7.08,23.9727545,15.86636207,1756.328834,226.1068186
7721,PASSERIFORMES,Hirundinidae,Southern Martin,Progne elegans,Progne elegans,0,NA,0,0,0,0,0,u,u,0,0,0,0,0,1,0,0,1,1,0,0,1.704150517,51.2551528,NA,NA,NA,NA,NA
7722,PASSERIFORMES,Hirundinidae,Northern Rough-winged Swallow,Stelgidopteryx serripennis,Stelgidopteryx serripennis,1,1,0,0,0,0,0,u,1,0,0,1,0,0,1,1,0,1,1,0,0,1.195622944,50.91307202,37.94,11.5348541,35.31984527,836.9049927,90.04289949
7723,PASSERIFORMES,Hirundinidae,Yucatan Rough-winged Swallow,Stelgidopteryx ridgwayi,Stelgidopteryx serripennis,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.195622944,50.91307202,37.94,11.5348541,35.31984527,836.9049927,90.04289949
7724,PASSERIFORMES,Hirundinidae,Southern Rough-winged Swallow,Stelgidopteryx ruficollis,Stelgidopteryx ruficollis,0,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.206825876,53.72669099,-8.18,24.22832744,15.15949103,1824.718302,228.4496862
7725,PASSERIFORMES,Hirundinidae,Blue-and-white Swallow,Pygochelidon cyanoleuca,Pygochelidon cyanoleuca,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,0,0,0.986771734,46.38452839,-20.29,18.80260261,19.1489442,1162.581782,144.2586211
7726,PASSERIFORMES,Hirundinidae,Black-collared Swallow,Pygochelidon melanoleuca,Atticora melanoleuca,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,0,0,1.033423755,50.51991758,-2.54,25.64326486,13.80073578,2213.248435,288.7006467
7727,PASSERIFORMES,Hirundinidae,Tawny-headed Swallow,Alopochelidon fucata,Alopochelidon fucata,0,NA,0,0,0,0,0,0,1,0,0,1,u,0,0,1,0,0,0,0,0,1.144885418,51.04566165,-22.13,21.12702241,21.06222482,1248.529533,154.7791333
7728,PASSERIFORMES,Hirundinidae,White-banded Swallow,Atticora fasciata,Atticora fasciata,0,NA,u,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,1.113943352,50.00475869,-3.68,25.33030308,13.36433604,2280.161772,267.4711351
7729,PASSERIFORMES,Hirundinidae,Black-capped Swallow,Atticora pileata,Notiochelidon pileata,0,NA,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1.086359831,52.51803065,15.38,22.50954,16.263775,2011.922,328.823424
7730,PASSERIFORMES,Hirundinidae,White-thighed Swallow,Atticora tibialis,Neochelidon tibialis,0,NA,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1.025305865,43.11503759,-4.33,24.77301523,13.11745334,2335.777465,255.3347884
7731,PASSERIFORMES,Hirundinidae,Brown-bellied Swallow,Orochelidon murina,Notiochelidon murina,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0,0,1.068185862,49.43861977,-5.07,16.0500122,15.78645703,1455.754203,174.1521245
7732,PASSERIFORMES,Hirundinidae,Pale-footed Swallow,Orochelidon flavipes,Notiochelidon flavipes,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,u,0,0,0,u,0,0.991226076,55.26373543,-5.87,17.75588857,15.04397571,1686.841071,176.2428481
7733,PASSERIFORMES,Hirundinidae,Andean Swallow,Orochelidon andecola,Haplochelidon andecola,0,NA,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1.230448921,50.28427945,-16.28,10.44943884,22.22725116,629.7324652,118.7718645
7734,PASSERIFORMES,Pycnonotidae,Slender-billed Greenbul,Stelgidillas gracilirostris,Andropadus gracilirostris,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,1.494711025,16.78780453,1.05,24.47912809,14.38697419,1648.758496,247.3941011
7735,PASSERIFORMES,Pycnonotidae,Golden Greenbul,Calyptocichla serinus,Calyptocichla serina,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,1.588047497,17.80865383,3.14,25.01137766,12.73357569,1891.003203,285.5132884
7736,PASSERIFORMES,Pycnonotidae,Sombre Greenbul,Andropadus importunus,Andropadus importunus,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.437750563,13.19148647,-16.23,22.65594065,18.93922248,812.0801829,159.1805823
7737,PASSERIFORMES,Pycnonotidae,Black-collared Bulbul,Neolestes torquatus,Neolestes torquatus,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.351796307,13.35188574,-7.25,22.85936571,16.50890143,1370.857079,222.2941785
7738,PASSERIFORMES,Pycnonotidae,Red-tailed Bristlebill,Bleda syndactylus,Bleda syndactylus,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,u,NA,NA,0,0,0,0,0,1,0,1.66407759,15.42997227,-0.27,24.31248547,13.51096944,1704.114459,232.1172775
7739,PASSERIFORMES,Pycnonotidae,Green-tailed Bristlebill,Bleda eximius,Bleda eximius,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.552668216,14.97005364,1.51,24.63000864,12.96906295,1781.700596,234.7675784
7740,PASSERIFORMES,Pycnonotidae,Yellow-eyed Bristlebill,Bleda ugandae,Bleda notatus,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.552668216,13.66464133,NA,NA,NA,NA,NA
7741,PASSERIFORMES,Pycnonotidae,Yellow-lored Bristlebill,Bleda notatus,Bleda notatus,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,1.552668216,13.66464133,NA,NA,NA,NA,NA
7742,PASSERIFORMES,Pycnonotidae,Grey-headed Bristlebill,Bleda canicapillus,Bleda canicapillus,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.657055853,15.04329839,7.95,26.25950964,15.79792747,1808.712819,351.7234018
7743,PASSERIFORMES,Pycnonotidae,Yellow-throated Greenbul,Atimastillas flavicollis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.9581721,-7.89,22.71461053,15.99925789,1052.775421,220.3504391
7744,PASSERIFORMES,Pycnonotidae,Pale-throated Greenbul,Atimastillas flavigula,Chlorocichla flavicollis,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA
7745,PASSERIFORMES,Pycnonotidae,Spotted Greenbul,Ixonotus guttatus,Ixonotus guttatus,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1.546542663,19.88469361,1.3,24.73552827,12.87564031,1769.063728,232.2734399
7746,PASSERIFORMES,Pycnonotidae,Swamp Palm Bulbul,Thescelocichla leucopleura,Thescelocichla leucopleura,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,1.7930916,14.60379314,2.04,25.05669364,13.32819242,1762.318054,257.2888103
7747,PASSERIFORMES,Pycnonotidae,Honeyguide Greenbul,Baeopogon indicator,Baeopogon indicator,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.660865478,16.28902208,0.93,24.63536255,13.94353,1676.371964,237.330044
7748,PASSERIFORMES,Pycnonotidae,Sjostedt's Greenbul,Baeopogon clamans,Baeopogon clamans,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.662757832,17.17124707,0.84,24.15596623,12.28571143,1939.441169,273.1809745
7749,PASSERIFORMES,Pycnonotidae,Joyful Greenbul,Chlorocichla laetissima,Chlorocichla laetissima,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,1.700703717,13.28682998,1.02,21.37567647,15.36650588,1226.531235,130.9686106
7750,PASSERIFORMES,Pycnonotidae,Prigogine's Greenbul,Chlorocichla prigoginei,Chlorocichla prigoginei,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.65571455,10.625,0.98,22.68932,13.381,1506.28,113.83342
7751,PASSERIFORMES,Pycnonotidae,Yellow-bellied Greenbul,Chlorocichla flaviventris,Chlorocichla flaviventris,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.59505509,13.36175803,-13.31,22.23708849,20.46931874,898.8990617,191.452502
7752,PASSERIFORMES,Pycnonotidae,Falkenstein's Greenbul,Chlorocichla falkensteini,Chlorocichla falkensteini,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.501059262,13.46044798,-3.96,23.37262407,14.38911463,1438.380824,248.5973522
7753,PASSERIFORMES,Pycnonotidae,Simple Greenbul,Chlorocichla simplex,Chlorocichla simplex,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.666798684,12.87188158,1.74,24.95340616,13.71000276,1748.942197,257.702663
7754,PASSERIFORMES,Pycnonotidae,Olive-headed Bulbul,Arizelocichla striifacies,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA
7755,PASSERIFORMES,Pycnonotidae,Stripe-cheeked Bulbul,Arizelocichla milanjensis,Andropadus milanjensis,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA
7756,PASSERIFORMES,Pycnonotidae,Eastern Mountain Greenbul,Arizelocichla nigriceps,Andropadus nigriceps,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA
7757,PASSERIFORMES,Pycnonotidae,Yellow-throated Mountain Greenbul,Arizelocichla chlorigula,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7758,PASSERIFORMES,Pycnonotidae,Uluguru Mountain Greenbul,Arizelocichla neumanni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7759,PASSERIFORMES,Pycnonotidae,Black-browed Mountain Greenbul,Arizelocichla fusciceps,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA
7760,PASSERIFORMES,Pycnonotidae,Cameroon Mountain Greenbul,Arizelocichla montana,Andropadus montanus,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7761,PASSERIFORMES,Pycnonotidae,Western Mountain Greenbul,Arizelocichla tephrolaema,Andropadus tephrolaemus,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA
7762,PASSERIFORMES,Pycnonotidae,Shelley's Greenbul,Arizelocichla masukuensis,Andropadus masukuensis,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.428134794,16.09116037,-7.44,22.17828966,16.36272414,1028.710621,208.538368
7763,PASSERIFORMES,Pycnonotidae,Yellow-whiskered Greenbul,Eurillas latirostris,Andropadus latirostris,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.418301291,13.26630082,1.45,24.43236578,13.5910549,1669.816395,237.448157
7764,PASSERIFORMES,Pycnonotidae,Little Greenbul,Eurillas virens,Andropadus virens,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.424228071,14.79747486,-0.36,24.15965401,15.6891665,1549.295873,247.9410147
7765,PASSERIFORMES,Pycnonotidae,Grey Greenbul,Eurillas gracilis,Andropadus gracilis,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA
7766,PASSERIFORMES,Pycnonotidae,Ansorge's Greenbul,Eurillas ansorgei,Andropadus ansorgei,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.271841607,15.69413116,2.4,24.70241643,13.0100185,1892.481948,276.3952431
7767,PASSERIFORMES,Pycnonotidae,Plain Greenbul,Eurillas curvirostris,Andropadus curvirostris,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7768,PASSERIFORMES,Pycnonotidae,Western Bearded Greenbul,Criniger barbatus,Criniger barbatus,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.629001619,13.88330574,6.57,26.19036796,13.33260738,1913.80466,320.1018572
