name,proj_id,et_id,hbw_id,ebd_id,ebd_sub,ebd_mix,bbs_id,aou_id,aou_mix,hwi,order,family,eng_name,synonyms,mlife,mis_mlife,adsurviv,mis_adsurviv,matage,parasi,egglow,eggupp,nsuc,hatc,fled,ypp,suces,mis_suces,attem,dev,bmass,naggr,brsys,mis_breed,bpstart,bpstop,ndepen,nest,nsbank,nsgroun,nsgrass,nsclif,nsbuild,nsshru,nsdeci,nsconi,nssnag,nscact,nstang,nsfloat,fsmud,fswatb,fswata,fstimb,fsgroun,fsunder,fsmidhigh,fscanopy,fsaerial,fsdump,fpnoct,fpdiur,klepto,fc_categ,fcinvert,fcvend,fcvect,fcfish,fcunk,fcscav,fcfruit,fcnect,fcseed,fcgree,fcleft,fmdig,fmgrgl,fmfogl,fmbagl,fmhogl,fmhopo,fmhawk,fmaero,fmapur,fmswoo,fmhipa,fmlopa,fmhidi,fmskim,fmsdiv,fmsdip,fmdabb,fmstal,fmprob,pelagic,code,ebd_id2022,ebd_id2023
Sayornis nigricans,3750,6054,6775,16224,16225:16232,16234;16238,936,4580,NA,21.27,Passeriformes,Tyrannidae,Black Phoebe,NA,6,0,0.72,0,1.2,0,3,6,0.59,0.87,0.85,2.88,0.37,0,2.1,alt,18.63,1,monog,0,20-Mar,25-Jun,0,cup,0,0,0,20,80,0,0,0,0,0,0,0,5,0,0,0,0,75,20,0,0,0,0,1,0,Invertebrate,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,blkpho,16574,16688
Sayornis phoebe,3760,6052,6776,16233,NA,16234,937,4560,NA,20.64,Passeriformes,Tyrannidae,Eastern Phoebe,NA,10,0,0.75,0,1.7,0,4,5,0.87,NA,NA,2.18,0.42,0,1.8,alt,19.7,1,monog,0,5-Apr,20-Aug,0,cup,0,5,0,5,90,0,0,0,0,0,0,0,5,0,0,0,0,45,50,0,0,0,0,1,0,Invertebrate,90,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,easpho,16583,16697
Sayornis saya,3770,6053,6777,16235,16236:16237,16238,938,4570,NA,25.61,Passeriformes,Tyrannidae,Say's Phoebe,NA,5,0,0.53,1,1.2,0,4,5,0.4,NA,NA,4.18,0.37,0,2.2,alt,20.9,1,monog,0,25-Apr,25-Jul,0,cup,0,0,0,20,80,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,1,0,Invertebrate,90,0,0,0,0,0,10,0,0,0,0,0,0,0,0,30,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,saypho,16585,16699
Pyrocephalus rubinus,3780,6058,6696,16252,16253:16267,NA,939,4710,NA,21.18,Passeriformes,Tyrannidae,Vermilion Flycatcher,NA,6,0,0.53,1,1,0,2,4,0.67,NA,0.38,NA,0.26,0,2,alt,14.4,1,monog,0,15-Mar,25-Jun,0,cup,0,0,0,0,0,10,80,10,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,1,0,Invertebrate,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,verfly,16604,16718
Myiarchus tuberculifer,3790,6156,6647,16507,16508:16523,NA,882,4550,NA,18.8,Passeriformes,Tyrannidae,Dusky-capped Flycatcher,NA,13,0,0.53,1,1,0,4,5,NA,NA,NA,NA,0.22,0,1,alt,17.7,1,monog,0,1-May,10-Jul,0.4,cavity,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,40,30,30,0,0,0,1,0,Invertebrate,80,0,0,0,0,0,10,0,10,0,0,0,0,0,0,60,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,ducfly,16859,16973
Myiarchus cinerascens,3800,6166,6663,16546,16547:16548,NA,883,4540,NA,20.42,Passeriformes,Tyrannidae,Ash-throated Flycatcher,NA,9,0,0.53,1,1,0,4,5,0.74,NA,NA,3.6,0.59,0,1.1,alt,28.2,1,monog,0,25-Mar,30-Jul,0.5,cavity,0,0,0,0,25,5,55,10,0,5,0,0,0,0,0,0,0,70,30,0,0,0,0,1,0,Invertebrate,70,0,10,0,0,0,20,0,0,0,0,0,20,0,0,50,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,astfly,16898,17012
Myiarchus crinitus,3810,6168,6658,16555,NA,NA,885,4520,NA,21.39,Passeriformes,Tyrannidae,Great Crested Flycatcher,NA,10,0,0.56,0,1,0,4,7,0.41,0.84,NA,NA,0.25,1,1,alt,32.1,1,monog,0,1-May,30-Jul,0.6,cavity,0,0,0,0,20,0,50,10,20,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,0,Invertebrate,60,0,0,0,0,0,40,0,0,0,0,0,20,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,grcfly,16907,17021
Myiarchus tyrannulus,3820,6169,6660,16556,16557:16565,NA,886,4530,NA,14.06,Passeriformes,Tyrannidae,Brown-crested Flycatcher,NA,9,0,0.53,1,1,0,4,5,NA,NA,NA,NA,0.25,1,1,alt,35.45,1,monog,0,1-Apr,30-Jul,0.5,cavity,0,0,0,0,10,0,20,20,30,20,0,0,0,0,0,0,20,80,0,0,0,0,0,1,0,Invertebrate,70,0,10,0,0,0,20,0,0,0,0,0,20,0,0,50,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,bncfly,16908,17022
Pitangus sulphuratus,3830,6219,6596,16590,16591:16600,NA,889,4490,NA,16.71,Passeriformes,Tyrannidae,Great Kiskadee,NA,8,1,0.53,1,1,0,4,5,NA,NA,NA,NA,0.25,1,1,alt,62.85,2,monog,0,15-Apr,30-Jul,0,sphere,0,0,0,0,0,20,40,10,20,0,10,0,0,0,0,0,50,40,10,0,0,0,0,1,0,Omnivore,40,10,10,10,0,0,30,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,30,0,0,0,0,0,0,0,grekis,16941,17055
Myiodynastes luteiventris,3840,6212,6604,16660,NA,16661,893,4510,NA,25.99,Passeriformes,Tyrannidae,Sulphur-bellied Flycatcher,NA,8,1,0.53,1,1,0,3,4,NA,NA,NA,NA,0.25,1,1,alt,46.9,1,monog,0,1-Mar,5-Aug,0.2,cavity,0,0,0,0,5,0,55,10,30,0,0,0,0,0,0,0,0,0,0,50,50,0,0,1,0,Omnivore,40,0,0,0,0,0,30,0,30,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,subfly,17011,17125
Tyrannus melancholicus,3850,6187,6623,16674,16675:16677,16678;16680;16696,897,4460,4462,22.39,Passeriformes,Tyrannidae,Tropical Kingbird,NA,9,1,0.43,1,1,0,2,4,0.64,0.66,0.11,NA,0.07,0,1,alt,37.4,1,monog,0,20-May,20-Jul,0,cup,0,0,0,0,0,20,20,20,40,0,0,0,0,0,0,0,0,0,50,50,0,0,0,1,0,Invertebrate,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0,0,0,0,0,0,0,0,0,0,0,0,0,trokin,17025,17139
Tyrannus couchii,3860,6189,6624,16679,NA,16680;16708,898,4461,4462,26.61,Passeriformes,Tyrannidae,Couch's Kingbird,NA,9,1,0.43,1,1,0,3,4,0.52,0.66,0.52,1.5,0.18,1,1,alt,39,1,monog,0,15-Apr,10-Aug,0,cup,0,0,0,0,5,0,70,25,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,1,0,Invertebrate,80,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,coukin,17030,17144
Tyrannus vociferans,3870,6190,6625,16681,16682:16683,16688,900,4480,4447,31.84,Passeriformes,Tyrannidae,Cassin's Kingbird,NA,8,0,0.43,1,1,0,3,4,0.52,0.58,0.77,1.3,0.23,0,1,alt,45.6,1,monog,0,15-Apr,15-Aug,0,cup,0,0,0,0,10,0,60,30,0,0,0,0,0,0,0,0,0,20,80,0,0,0,0,1,0,Invertebrate,80,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,20,80,0,0,0,0,0,0,0,0,0,0,0,0,0,caskin,17032,17146
Tyrannus crassirostris,3880,6191,6626,16684,16685:16686,NA,901,4451,NA,29.05,Passeriformes,Tyrannidae,Thick-billed Kingbird,NA,10,0,0.43,1,1,0,3,5,0.52,0.66,0.52,NA,0.18,1,1.25,alt,55.89,1,monog,0,10-May,15-Jul,0,cup,0,0,0,0,0,0,70,20,10,0,0,0,0,0,0,0,0,0,40,30,30,0,0,1,0,Invertebrate,80,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,thbkin,17035,17149
Tyrannus verticalis,3890,6192,6627,16687,NA,16688;16709;16692,902,4470,4447,33.18,Passeriformes,Tyrannidae,Western Kingbird,NA,6,0,0.43,1,1,0,3,4,0.52,0.66,0.52,1.63,0.24,0,1,alt,39.6,1,monog,0,1-May,30-Jul,0,cup,0,0,0,5,35,10,20,10,10,10,0,0,0,0,0,0,30,30,40,0,0,0,0,1,0,Invertebrate,90,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,30,70,0,0,0,0,0,0,0,0,0,0,0,0,0,weskin,17038,17152
Tyrannus tyrannus,3900,6195,6628,16691,NA,16692,904,4440,NA,33.94,Passeriformes,Tyrannidae,Eastern Kingbird,NA,10,0,0.43,0,1.5,0,3,4,0.38,0.57,0.67,NA,0.15,0,1,alt,39.85,1,monog,0,10-May,20-Jul,0,cup,0,0,0,0,10,30,40,10,10,0,0,0,0,0,0,0,0,80,20,0,0,0,0,1,0,Invertebrate,70,0,10,0,0,0,10,0,10,0,0,0,0,0,0,30,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,easkin,17042,17156
Tyrannus dominicensis,3910,6196,6629,16693,16694:16695,16696,905,4450,NA,31.5,Passeriformes,Tyrannidae,Grey Kingbird,NA,9,1,0.43,1,1,0,3,4,0.73,0.66,0.52,NA,0.25,0,1,alt,46.5,2,monog,0,10-Apr,15-Sep,0,cup,0,0,0,0,0,20,60,20,0,0,0,0,0,0,0,0,40,30,30,0,0,0,0,1,0,Invertebrate,60,0,10,0,0,0,30,0,0,0,0,0,0,30,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,grykin,17044,17158
Tyrannus forficatus,3920,6193,6632,16707,NA,16708;16709,907,4430,NA,37.48,Passeriformes,Tyrannidae,Scissor-tailed Flycatcher,NA,9,1,0.43,1,1.2,0,3,5,0.31,0.84,0.52,3.1,0.14,0,1,alt,39.3,1,monog,0,20-Mar,15-Aug,0,cup,0,0,0,0,20,30,40,10,0,0,0,0,0,0,0,0,20,20,60,0,0,0,0,1,0,Invertebrate,60,0,0,0,0,0,20,0,20,0,0,0,20,30,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,sctfly,17058,17172
Tyrannus savana,3925,6194,6633,16710,16711:16714,NA,908,4420,NA,27.582,Passeriformes,Tyrannidae,Fork-tailed Flycatcher,NA,9,1,0.43,0,1,0,3,5,0.48,NA,NA,NA,0.21,0,1,alt,31.9,1,monog,0,10-Mar,30-Jun,0,cup,0,0,0,0,20,30,40,10,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,1,0,Invertebrate,70,0,0,0,0,0,30,0,0,0,0,0,20,30,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,fotfly,17062,17176
Vireo atricapilla,3930,7757,7383,18322,NA,NA,950,6300,NA,15.51,Passeriformes,Vireonidae,Black-capped Vireo,NA,7,0,0.65,0,1,0,3,4,0.43,0.42,0.19,2.13,0.1,0,1.8,alt,8.99,2,monog,0,10-Apr,25-Aug,0,cup,0,0,0,0,0,20,70,10,0,0,0,0,0,0,0,0,0,80,20,0,0,0,0,1,0,Invertebrate,90,0,0,0,0,0,0,0,10,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bkcvir1,18700,18814
Vireo griseus,3940,7763,7388,18324,18325:18331,NA,952,6310,NA,17.31,Passeriformes,Vireonidae,White-eyed Vireo,NA,9,1,0.57,0,1,0,3,5,0.43,NA,0.3,0.96,0.26,0,1.2,alt,11.4,1,monog,0,5-May,15-Jun,0,cup,0,0,0,0,0,80,10,10,0,0,0,0,0,0,0,0,0,40,40,20,0,0,0,1,0,Invertebrate,70,0,0,0,0,0,10,0,0,20,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,whevir,18702,18816
Vireo bellii,3950,7756,7380,18351,18352:18356,NA,957,6330,NA,21.9,Passeriformes,Vireonidae,Bell's Vireo,NA,9,0,0.61,0,1,0,3,4,0.29,NA,NA,1.4,0.12,0,2.7,alt,8.5,1,monog,0,10-Apr,30-Jul,0,cup,0,0,0,0,0,70,20,10,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,1,0,Invertebrate,90,0,0,0,0,0,10,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,belvir,18729,18844
Vireo vicinior,3960,7779,7369,18357,NA,NA,958,6340,NA,15.43,Passeriformes,Vireonidae,Grey Vireo,NA,6,0,0.71,0,1,0,3,4,0.48,NA,NA,2.3,0.32,0,2,alt,12.8,1,monog,0,5-May,20-Aug,0,cup,0,0,0,0,0,60,30,10,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,1,0,Invertebrate,70,0,0,0,0,0,0,0,0,30,0,0,20,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gryvir,18735,18850
Vireo huttoni,3970,7759,7370,18358,18359:18373,NA,959,6320,NA,17.08,Passeriformes,Vireonidae,Hutton's Vireo,NA,14,0,0.59,1,1,0,4,4,0.43,NA,NA,2.9,0.31,0,1.5,alt,11.3,2,monog,0,15-Feb,10-Aug,0,cup,0,0,0,0,0,0,70,30,0,0,0,0,0,0,0,0,0,10,70,20,0,0,0,1,0,Invertebrate,70,0,0,0,0,0,20,10,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hutvir,18736,18851
Vireo flavifrons,3980,7789,7371,18374,NA,NA,960,6280,NA,34.1,Passeriformes,Vireonidae,Yellow-throated Vireo,NA,8,0,0.59,1,1,0,3,5,0.55,NA,NA,2.3,0.32,0,1,alt,18,1,monog,0,20-May,30-Jul,0,cup,0,0,0,0,0,30,60,10,0,0,0,0,0,0,0,0,0,10,50,40,0,0,0,1,0,Invertebrate,70,0,0,0,0,0,30,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yetvir,18752,18867
Vireo cassinii,3990,7785,7374,18377,18378:18379,18392;18393,961,6291,6295;6296,26.53,Passeriformes,Vireonidae,Cassin's Vireo,Vireo solitarius,9,1,0.59,1,1,0,3,5,0.25,NA,NA,3.4,0.21,0,1,alt,15.5,1,monog,0,1-May,5-Aug,0,cup,0,0,0,0,0,10,50,40,0,0,0,0,0,0,0,0,0,40,30,30,0,0,0,1,0,Invertebrate,90,0,0,0,0,0,10,0,0,0,0,0,0,80,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,casvir,18755,18870
Vireo solitarius,4000,7787,7376,18380,18381:18382,18393,962,6290,6295,29.75,Passeriformes,Vireonidae,Blue-headed Vireo,NA,7,0,0.39,0,1,0,3,4,0.29,NA,NA,2.9,0.21,0,1.8,alt,15.3,1,monog,0,15-May,10-Aug,0,cup,0,0,0,0,0,50,10,40,0,0,0,0,0,0,0,0,0,20,40,40,0,0,0,1,0,Invertebrate,70,0,0,0,0,0,30,0,0,0,0,0,0,60,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,buhvir,18758,18873
Vireo plumbeus,4010,7786,7375,18384,18385:18391,18392;18393,964,6292,6296,28.12,Passeriformes,Vireonidae,Plumbeous Vireo,Vireo solitarius,9,1,0.62,0,1,0,3,4,0.2,NA,NA,1.35,0.08,0,1.2,alt,16,1,monog,0,15-May,5-Aug,0,cup,0,0,0,0,0,60,20,20,0,0,0,0,0,0,0,0,0,30,30,40,0,0,0,1,0,Invertebrate,80,0,0,0,0,0,10,0,5,5,0,0,0,90,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,plsvir,18763,18878
Vireo philadelphicus,4020,7790,7361,18395,NA,18417;18418;18403,966,6260,NA,26.64,Passeriformes,Vireonidae,Philadelphia Vireo,NA,8,0,0.59,1,1,0,3,4,0.85,NA,NA,1.55,0.33,0,1,alt,11.5,1,monog,0,1-Jun,30-Jul,0,cup,0,0,0,0,0,10,90,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,1,0,Invertebrate,70,0,0,0,0,0,20,0,10,0,0,0,0,30,0,50,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,phivir,18774,18889
Vireo gilvus,4030,7803,7392,18396,18397:18402,18419;18403,967,6270,NA,23.95,Passeriformes,Vireonidae,Warbling Vireo,NA,13,0,0.69,0,1,0,3,4,0.45,NA,NA,2.13,0.26,0,1.7,alt,12.67,1,monog,0,1-May,5-Aug,0,cup,0,0,0,0,0,30,70,0,0,0,0,0,0,0,0,0,0,20,30,50,0,0,0,1,0,Invertebrate,80,0,0,0,0,0,10,0,0,10,0,0,0,70,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,warvir,18775,18890
Vireo olivaceus,4040,7791,7366,18416,NA,18417;18418;18419;18446,969,6240,NA,24.08,Passeriformes,Vireonidae,Red-eyed Vireo,NA,12,0,0.53,0,1,0,3,4,0.49,NA,NA,2.05,0.25,0,1.2,alt,16.06,1,monog,0,1-May,30-Aug,0,cup,0,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,20,80,0,0,0,1,0,Invertebrate,60,0,0,0,0,0,20,0,20,0,0,0,0,40,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,reevir1,18795,18910
Vireo altiloquus,4050,7797,7367,18439,18440:18445,18446,971,6230,NA,25.63,Passeriformes,Vireonidae,Black-whiskered Vireo,NA,9,1,0.55,0,1,0,2,4,0.43,NA,NA,2.3,0.33,0,1,alt,18.97,1,monog,0,1-May,15-Aug,0,cup,0,0,0,0,0,30,70,0,0,0,0,0,0,0,0,0,0,0,20,80,0,0,0,1,0,Invertebrate,60,0,0,0,0,0,20,0,20,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bkwvir,18818,18933
Vidua macroura,4055,12233,11554,30241,NA,NA,1196,19510,NA,20.471,Passeriformes,Viduidae,Pin-tailed Whydah,NA,5.5,0,0.55,1,1,1,3,4,NA,NA,NA,NA,0.3,1,4,alt,15.74,1,polygam,0,1-Mar,20-Aug,0,paras,0,0,25,0,0,25,25,25,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,0,PlantSeed,20,0,0,0,0,0,0,0,80,0,0,0,80,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,pitwhy,30795,30927
Lanius ludovicianus,4060,7719,7949,20158,20159:20169,20177,941,6220,NA,22.28,Passeriformes,Laniidae,Loggerhead Shrike,NA,8,1,0.65,1,1,0,5,6,0.56,0.81,NA,3.2,0.33,0,2,alt,51.59,1,monog,0,20-Feb,15-Jul,0,cup,0,0,0,0,0,20,60,20,0,0,0,0,0,0,0,0,80,10,10,0,0,0,0,1,0,Invertebrate,70,10,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,0,0,0,0,0,0,0,0,0,0,logshr,20571,20684
Lanius excubitor,4070,7721,7953,20170,20171:20176,20195;20196;20177;20179,942,6210,NA,22.34,Passeriformes,Laniidae,Great Grey Shrike,Lanius borealis,8,0,0.65,0,1,0,4,6,0.6,0.87,NA,4.5,0.27,0,1,alt,63.41,1,monog,0,1-May,20-Aug,0,cup,0,0,0,0,0,30,30,40,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,0,VertFishScav,10,60,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,40,60,0,0,0,0,0,0,0,0,0,0,norshr4,20583,20696
Perisoreus canadensis,4080,8036,7998,20260,20261:20272,NA,973,4840,NA,18.76,Passeriformes,Corvidae,Grey Jay,NA,16,0,0.65,0,1.5,0,3,4,0.58,0.6,0.79,NA,0.28,0,1,alt,71.58,1,monog,0,1-Mar,30-May,0,cup,0,0,0,0,0,0,10,90,0,0,0,0,0,0,0,0,60,20,20,0,0,0,0,1,0,Omnivore,30,10,10,0,0,10,25,0,0,10,5,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gryjay,20674,20787
Cyanocorax morio,4090,8020,8107,20302,20303:20306,NA,NA,NA,NA,11.46,Passeriformes,Corvidae,Brown Jay,Psilorhinus morio,15,1,0.86,0,5,0,3,5,NA,NA,NA,NA,0.25,1,1,alt,204,2,coop,0,15-Mar,5-Jul,0,cup,0,0,0,0,0,40,60,0,0,0,0,0,0,0,0,0,30,20,20,20,10,0,0,1,0,Omnivore,30,10,10,0,0,0,20,30,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,brnjay,20715,20828
Cyanocorax yncas,4100,8019,8110,20311,20312:20324,20378,982,4830,NA,8.07,Passeriformes,Corvidae,Green Jay,NA,10,0,0.73,1,2,0,3,5,0.53,NA,NA,2.9,0.38,0,1.3,alt,78.5,2,monog,0,1-Apr,20-Jul,0,cup,0,0,0,0,0,40,40,20,0,0,0,0,0,0,0,0,0,70,30,0,0,0,0,1,0,Omnivore,40,10,10,0,0,0,40,0,0,0,0,0,30,60,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,grnjay,20724,20837
Gymnorhinus cyanocephalus,4110,7976,8092,20352,NA,NA,986,4920,NA,26.42,Passeriformes,Corvidae,Pinyon Jay,NA,16,0,0.74,0,2,0,4,5,0.75,0.55,0.56,NA,0.23,0,1.8,alt,104.82,3,monog,0,1-Mar,5-Jul,0,cup,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,20,20,20,30,0,10,0,1,0,Omnivore,30,10,20,0,0,0,10,0,25,0,5,0,50,30,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,pinjay,20765,20878
Cyanocitta stelleri,4120,7978,8102,20353,20354:20372,20379;20391;20402,987,4780,NA,14.22,Passeriformes,Corvidae,Steller's Jay,NA,16,0,0.67,0,2.5,0,3,5,0.55,NA,NA,2.9,0.39,0,1,alt,128,2,monog,0,25-Mar,30-Jul,0,cup,0,0,0,0,0,0,30,70,0,0,0,0,0,0,0,0,35,15,15,20,0,15,0,1,0.2,Omnivore,20,20,0,0,20,0,15,0,15,0,10,0,70,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,stejay,20766,20879
Cyanocitta cristata,4130,7977,8101,20373,20374:20377,20378;20379,988,4770,NA,16.86,Passeriformes,Corvidae,Blue Jay,NA,14,0,0.54,0,1.5,0,4,5,0.36,NA,NA,2,0.16,0,2,alt,88,2,monog,0,20-Mar,5-Aug,0,cup,0,0,0,0,0,0,40,60,0,0,0,0,0,0,0,0,30,20,20,20,0,10,0,1,0.2,Omnivore,20,10,10,0,0,0,20,0,30,0,10,0,40,30,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,blujay,20786,20899
Aphelocoma coerulescens,4140,7989,8096,20380,NA,NA,989,4790,NA,16.48,Passeriformes,Corvidae,Florida Scrub-jay,NA,15,0,0.73,0,2.5,0,3,5,0.49,NA,NA,1.9,0.23,0,1,alt,77.12,2,coop,0,10-Mar,30-Jun,0,cup,0,0,0,0,0,50,45,5,0,0,0,0,0,0,0,0,80,10,10,0,0,0,0,1,0,Omnivore,20,10,20,0,0,10,20,0,20,0,0,0,90,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,flsjay,20793,20906
Aphelocoma insularis,4150,7982,8099,20381,NA,NA,990,4811,NA,13.25,Passeriformes,Corvidae,Island Scrub-jay,Aphelocoma californica,17,0,0.94,0,3.6,0,2,5,NA,NA,NA,NA,0.25,1,1,alt,115.78,2,monog,0,10-Mar,15-Jun,0,cup,0,0,0,0,0,20,65,5,0,0,10,0,0,0,0,0,80,10,10,0,0,0,0,1,0,Omnivore,20,10,10,0,0,0,10,0,50,0,0,0,60,30,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,issjay,20794,20907
Aphelocoma californica,4160,7983,8097,20382,20383:20390,20391;20403,991,4812,4810,15.49,Passeriformes,Corvidae,Western Scrub-jay,NA,15,0,0.58,0,2.5,0,3,5,0.53,0.6,0.48,0.91,0.15,0,0.9,alt,85.74,2,monog,0,10-Mar,5-Jul,0,cup,0,0,0,0,0,40,50,0,0,0,10,0,0,0,0,0,70,10,10,0,0,10,0,1,0,Omnivore,20,20,10,0,0,10,15,0,15,0,10,0,60,25,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,cowscj1,20795,20908
Aphelocoma woodhouseii,4170,NA,NA,20382,20383:20390,20402;20403,992,4813,4810,16.48,Passeriformes,Corvidae,Woodhouse's Scrub-jay,NA,15,0,0.73,1,2,1,4,5,NA,NA,NA,NA,0.25,1,1,alt,85,2,monog,0,10-Mar,5-Jul,0,cup,0,0,0,0,0,40,30,30,0,0,0,0,0,0,0,0,40,30,20,10,0,0,0,1,0,Omnivore,30,10,10,0,0,10,20,0,20,0,0,0,70,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cowscj1,20795,20918
Aphelocoma ultramarina,4180,7990,8094,20404,20405:20414,NA,995,4820,NA,18.19,Passeriformes,Corvidae,Mexican Jay,Aphelocoma wollweberi,19,0,0.83,0,2.5,0,4,5,0.46,NA,NA,1.41,0.16,0,1,alt,113.33,2,polygam,0,15-Mar,15-Jul,0,cup,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,60,10,30,0,0,0,0,1,0,Omnivore,10,10,10,0,0,10,20,20,20,0,0,0,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mexjay4,20817,20930
Pica hudsonia,4190,19563,8019,20558,NA,NA,998,4750,NA,25.1,Passeriformes,Corvidae,Black-billed Magpie,Pica pica,15,0,0.63,0,1.25,0,5,8,NA,NA,NA,3.72,0.35,0,1,alt,177.12,1,monog,0,25-Mar,25-Jun,0,sphere,0,0,0,0,10,40,25,25,0,0,0,0,0,0,0,0,50,10,10,0,10,20,0,1,0.1,Omnivore,30,20,0,0,0,15,0,0,0,20,15,0,90,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bkbmag1,20972,21085
Pica nuttalli,4200,8061,8020,20559,NA,NA,999,4760,NA,26.28,Passeriformes,Corvidae,Yellow-billed Magpie,Pica nutalli,10,0,0.73,0,2.5,0,5,8,0.62,0.65,0.7,2.39,0.23,0,1,alt,158.29,2,monog,0,1-Apr,30-Jun,0,sphere,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,70,20,10,0,0,0,0,1,0,Omnivore,30,20,20,0,0,10,10,0,10,0,0,0,80,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,yebmag,20973,21086
Nucifraga columbiana,4210,8068,8022,20566,NA,NA,997,4910,NA,33.37,Passeriformes,Corvidae,Clark's Nutcracker,NA,17,0,0.75,1,1,0,2,4,NA,NA,0.67,NA,0.25,1,1,alt,129.81,2,monog,0,20-Jan,15-Jul,0,cup,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,60,10,20,10,0,0,0,1,0,Omnivore,20,10,10,0,0,10,0,0,50,0,0,0,20,60,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,clanut,20980,21093
